ID_cliente,nome_cliente,sexo_biologico_cliente,idade_cliente,cidade_cliente,estado_cliente,regiao_cliente
27774,Matteo Ramos,Masculino,44,Natal,Rio Grande do Norte,Nordeste
27775,Dante Costa,Masculino,48,Rio de Janeiro,Rio de Janeiro,Sudeste
27776,Yasmin Ramos,Feminino,37,Santarém,Pará,Norte
27777,Maysa Fonseca,Feminino,38,Pelotas,Rio Grande do Sul,Sul
27778,Marcela Duarte,Feminino,35,Franca,São Paulo,Sudeste
27779,Lara Castro,Feminino,47,Uberaba,Minas Gerais,Sudeste
27780,Felipe Oliveira,Masculino,30,Guarulhos,São Paulo,Sudeste
27781,Vinicius Caldeira,Masculino,42,Taboão da Serra,São Paulo,Sudeste
27782,Gabriel da Cruz,Masculino,36,São Luís,Maranhão,Nordeste
27783,Clarice da Paz,Feminino,51,Francisco Morato,São Paulo,Sudeste
27784,Ana Vitória Pimenta,Feminino,50,Campo Grande,Mato Grosso do Sul,Centro-Oeste
27785,Natália Martins,Feminino,30,Curitiba,Paraná,Sul
27786,Caio Barros,Masculino,46,Atibaia,São Paulo,Sudeste
27787,Vicente Abreu,Masculino,40,Rio de Janeiro,Rio de Janeiro,Sudeste
27788,Cauê Silva,Masculino,36,São Paulo,São Paulo,Sudeste
27789,Marcos Vinicius Macedo,Masculino,46,Petrópolis,Rio de Janeiro,Sudeste
27790,Natália da Rocha,Feminino,43,Rio de Janeiro,Rio de Janeiro,Sudeste
27791,Gael Garcia,Masculino,31,Caucaia,Ceará,Nordeste
27792,Benjamim da Luz,Masculino,24,São Paulo,São Paulo,Sudeste
27793,Ísis Pinto,Feminino,26,Santo André,São Paulo,Sudeste
27794,Agatha Pastor,Feminino,29,Salvador,Bahia,Nordeste
27795,Stephany Farias,Feminino,33,Osasco,São Paulo,Sudeste
27796,Eduardo Macedo,Masculino,18,Barra Mansa,Rio de Janeiro,Sudeste
27797,Carlos Eduardo da Luz,Masculino,39,Linhares,Espírito Santo,Sudeste
27798,Heloisa Rodrigues,Feminino,36,Itajaí,Santa Catarina,Sul
27799,Maria Vitória Oliveira,Feminino,21,Volta Redonda,Rio de Janeiro,Sudeste
27800,João Gabriel Melo,Masculino,32,Maceió,Alagoas,Nordeste
27801,José Pereira,Masculino,55,São José,Santa Catarina,Sul
27802,Gabrielly Porto,Feminino,31,Florianópolis,Santa Catarina,Sul
27803,Lorena Vasconcelos,Feminino,20,Chapecó,Santa Catarina,Sul
27804,Pietra Gomes,Feminino,43,Manaus,Amazonas,Norte
27805,Stella Nascimento,Feminino,18,Embu das Artes,São Paulo,Sudeste
27806,Heitor Silva,Masculino,41,São Paulo,São Paulo,Sudeste
27807,Sofia Leão,Feminino,40,Osasco,São Paulo,Sudeste
27808,Anna Liz Gonçalves,Feminino,39,Recife,Pernambuco,Nordeste
27809,Caleb Sampaio,Masculino,27,Camaçari,Bahia,Nordeste
27810,Valentina Rios,Feminino,35,Rio de Janeiro,Rio de Janeiro,Sudeste
27811,Rafaela Marques,Feminino,28,Londrina,Paraná,Sul
27812,Maria Isis das Neves,Feminino,27,Manaus,Amazonas,Norte
27813,Luara Moura,Feminino,58,São Paulo,São Paulo,Sudeste
27814,Ana Laura Nogueira,Feminino,43,Canoas,Rio Grande do Sul,Sul
27815,Lavínia Correia,Feminino,39,Viamão,Rio Grande do Sul,Sul
27816,Anna Liz Vieira,Feminino,34,Itaquaquecetuba,São Paulo,Sudeste
27817,Maria Vitória Porto,Feminino,43,São Luís,Maranhão,Nordeste
27818,Liam Castro,Masculino,36,São José dos Pinhais,Paraná,Sul
27819,Bernardo Sales,Masculino,43,São Paulo,São Paulo,Sudeste
27820,Melissa Nunes,Feminino,51,Belo Horizonte,Minas Gerais,Sudeste
27821,Arthur Miguel Porto,Masculino,40,São Paulo,São Paulo,Sudeste
27822,Ana Duarte,Feminino,27,Teresina,Piauí,Nordeste
27823,Evelyn Ribeiro,Feminino,47,Juiz de Fora,Minas Gerais,Sudeste
27824,Benício Carvalho,Masculino,34,Belo Horizonte,Minas Gerais,Sudeste
27825,Mariah Almeida,Feminino,38,São Paulo,São Paulo,Sudeste
27826,Léo Dias,Masculino,32,Porto Alegre,Rio Grande do Sul,Sul
27827,Samuel da Rosa,Masculino,23,São Gonçalo,Rio de Janeiro,Sudeste
27828,Ana Liz Carvalho,Feminino,45,Sorocaba,São Paulo,Sudeste
27829,Vitor Sá,Masculino,49,Gravataí,Rio Grande do Sul,Sul
27830,Kevin Fernandes,Masculino,38,Rio de Janeiro,Rio de Janeiro,Sudeste
27831,Léo Nascimento,Masculino,46,Maceió,Alagoas,Nordeste
27832,Melina Lima,Feminino,29,São Paulo,São Paulo,Sudeste
27833,Luna Freitas,Feminino,37,Bragança Paulista,São Paulo,Sudeste
27834,Aylla Porto,Feminino,28,São Bernardo do Campo,São Paulo,Sudeste
27835,Enzo Gabriel Leão,Masculino,40,Brasília,Distrito Federal,Centro-Oeste
27836,Valentim Borges,Masculino,39,Palmas,Tocantins,Norte
27837,Ian Andrade,Masculino,36,Salvador,Bahia,Nordeste
27838,Thales Moreira,Masculino,38,Brasília,Distrito Federal,Centro-Oeste
27839,Isaque Machado,Masculino,18,Chapecó,Santa Catarina,Sul
27840,Giovanna Caldeira,Feminino,30,Serra,Espírito Santo,Sudeste
27841,Vicente Sales,Masculino,27,Rio de Janeiro,Rio de Janeiro,Sudeste
27842,Isaque Ferreira,Masculino,40,Caruaru,Pernambuco,Nordeste
27843,Lorena Caldeira,Feminino,37,Marabá,Pará,Norte
27844,Enzo Gabriel Sousa,Masculino,18,Goiânia,Goiás,Centro-Oeste
27845,Isabela Teixeira,Feminino,26,Boa Vista,Roraima,Norte
27846,José Pedro Duarte,Masculino,18,São Paulo,São Paulo,Sudeste
27847,Emanuella Costa,Feminino,53,Diadema,São Paulo,Sudeste
27848,Emanuelly Freitas,Feminino,27,Vitória,Espírito Santo,Sudeste
27849,Stella Araújo,Feminino,41,Novo Hamburgo,Rio Grande do Sul,Sul
27850,Emilly da Paz,Feminino,33,Magé,Rio de Janeiro,Sudeste
27851,Manuella Dias,Feminino,22,Osasco,São Paulo,Sudeste
27852,Sara Barbosa,Feminino,30,São Paulo,São Paulo,Sudeste
27853,Cauã Vargas,Masculino,41,São Paulo,São Paulo,Sudeste
27854,Maria Isis Cavalcanti,Feminino,31,São Paulo,São Paulo,Sudeste
27855,Ravi Lucca da Mata,Masculino,43,Salvador,Bahia,Nordeste
27856,Giovanna Farias,Feminino,25,Maricá,Rio de Janeiro,Sudeste
27857,Cauã Viana,Masculino,35,Santa Luzia,Minas Gerais,Sudeste
27858,Larissa Peixoto,Feminino,40,Nova Iguaçu,Rio de Janeiro,Sudeste
27859,Davi Lucas Moraes,Masculino,28,Itapecerica da Serra,São Paulo,Sudeste
27860,Maria Sophia Costa,Feminino,35,Manaus,Amazonas,Norte
27861,Catarina Monteiro,Feminino,28,Praia Grande,São Paulo,Sudeste
27862,Benjamin Cassiano,Masculino,38,Bragança Paulista,São Paulo,Sudeste
27863,Gabrielly Brito,Feminino,27,Duque de Caxias,Rio de Janeiro,Sudeste
27864,Ravi da Cunha,Masculino,32,Campo Grande,Mato Grosso do Sul,Centro-Oeste
27865,Arthur Gabriel Cardoso,Masculino,18,São Bernardo do Campo,São Paulo,Sudeste
27866,Valentina Souza,Feminino,36,Rio de Janeiro,Rio de Janeiro,Sudeste
27867,Breno Aparecida,Masculino,35,Manaus,Amazonas,Norte
27868,Maria Helena Abreu,Feminino,37,São Paulo,São Paulo,Sudeste
27869,Ryan Gomes,Masculino,21,Valparaíso de Goiás,Goiás,Centro-Oeste
27870,Isabel da Rocha,Feminino,45,Porto Alegre,Rio Grande do Sul,Sul
27871,Kamilly Costela,Feminino,36,Rio de Janeiro,Rio de Janeiro,Sudeste
27872,Giovanna da Mota,Feminino,34,São Paulo,São Paulo,Sudeste
27873,Maria Vitória Abreu,Feminino,21,Guarujá,São Paulo,Sudeste
27874,Fernando Rezende,Masculino,42,Palhoça,Santa Catarina,Sul
27875,Maria Flor Costela,Feminino,45,Aracaju,Sergipe,Nordeste
27876,Isabelly Silveira,Feminino,62,Brasília,Distrito Federal,Centro-Oeste
27877,Maria Clara Gonçalves,Feminino,18,São José dos Campos,São Paulo,Sudeste
27878,João Lucas Barbosa,Masculino,51,Porto Alegre,Rio Grande do Sul,Sul
27879,Nathan Porto,Masculino,37,São Paulo,São Paulo,Sudeste
27880,Emanuelly Pastor,Feminino,48,Teresópolis,Rio de Janeiro,Sudeste
27881,Sabrina Andrade,Feminino,40,São Paulo,São Paulo,Sudeste
27882,Enzo Gabriel Farias,Masculino,41,São Paulo,São Paulo,Sudeste
27883,Clarice Brito,Feminino,50,Franca,São Paulo,Sudeste
27884,Luiz Miguel Silveira,Masculino,45,Rio de Janeiro,Rio de Janeiro,Sudeste
27885,Caio da Mata,Masculino,46,Araçatuba,São Paulo,Sudeste
27886,Ian Ferreira,Masculino,34,Rio de Janeiro,Rio de Janeiro,Sudeste
27887,Aylla Melo,Feminino,18,São Paulo,São Paulo,Sudeste
27888,Davi Lucca Rezende,Masculino,36,Recife,Pernambuco,Nordeste
27889,Fernanda Rios,Feminino,28,Serra,Espírito Santo,Sudeste
27890,Mateus Montenegro,Masculino,43,Sete Lagoas,Minas Gerais,Sudeste
27891,Luiz Otávio Aparecida,Masculino,37,Franca,São Paulo,Sudeste
27892,Julia Siqueira,Feminino,35,Montes Claros,Minas Gerais,Sudeste
27893,Leonardo Nascimento,Masculino,32,Petrópolis,Rio de Janeiro,Sudeste
27894,Maria Clara Cavalcante,Feminino,42,Gravataí,Rio Grande do Sul,Sul
27895,Maria Julia Aragão,Feminino,34,São Paulo,São Paulo,Sudeste
27896,Cecília Silveira,Feminino,36,Campo Grande,Mato Grosso do Sul,Centro-Oeste
27897,Isabelly Farias,Feminino,35,Campinas,São Paulo,Sudeste
27898,João Pedro Rezende,Masculino,34,Cascavel,Paraná,Sul
27899,Olivia Cassiano,Feminino,18,São Paulo,São Paulo,Sudeste
27900,Eloá da Cunha,Feminino,34,São Paulo,São Paulo,Sudeste
27901,Ana Carolina Dias,Feminino,26,Embu das Artes,São Paulo,Sudeste
27902,Luiz Miguel da Costa,Masculino,34,Contagem,Minas Gerais,Sudeste
27903,Ana Clara Teixeira,Feminino,37,Curitiba,Paraná,Sul
27904,Maria Luiza Barbosa,Feminino,31,Sumaré,São Paulo,Sudeste
27905,Danilo Câmara,Masculino,18,Rio de Janeiro,Rio de Janeiro,Sudeste
27906,Antony Abreu,Masculino,31,São Paulo,São Paulo,Sudeste
27907,João Felipe Fonseca,Masculino,30,Campina Grande,Paraíba,Nordeste
27908,Vitória Pereira,Feminino,32,Bauru,São Paulo,Sudeste
27909,Catarina Melo,Feminino,22,São Bernardo do Campo,São Paulo,Sudeste
27910,Maria Clara Porto,Feminino,37,Manaus,Amazonas,Norte
27911,Eloah Costa,Feminino,38,Rio de Janeiro,Rio de Janeiro,Sudeste
27912,Juliana Aragão,Feminino,33,Campinas,São Paulo,Sudeste
27913,Thiago Mendonça,Masculino,44,Parauapebas,Pará,Norte
27914,Ana Carolina Sá,Feminino,35,Cariacica,Espírito Santo,Sudeste
27915,Marcelo Leão,Masculino,33,Dourados,Mato Grosso do Sul,Centro-Oeste
27916,Heloisa Câmara,Feminino,34,Dourados,Mato Grosso do Sul,Centro-Oeste
27917,Lívia Fonseca,Feminino,45,São Paulo,São Paulo,Sudeste
27918,Maria Alice Guerra,Feminino,40,São Paulo,São Paulo,Sudeste
27919,Isaque Moraes,Masculino,27,Cuiabá,Mato Grosso,Centro-Oeste
27920,Léo Pastor,Masculino,25,Bauru,São Paulo,Sudeste
27921,Ana Luiza Moura,Feminino,33,Vitória da Conquista,Bahia,Nordeste
27922,Eduardo Novais,Masculino,44,Recife,Pernambuco,Nordeste
27923,Joana Costela,Feminino,43,Pouso Alegre,Minas Gerais,Sudeste
27924,Pedro Lucas da Rosa,Masculino,37,Lages,Santa Catarina,Sul
27925,Vitória Vieira,Feminino,29,Fortaleza,Ceará,Nordeste
27926,Mathias Pacheco,Masculino,41,Guarujá,São Paulo,Sudeste
27927,Ana Cecília Aparecida,Feminino,19,Goiânia,Goiás,Centro-Oeste
27928,Manuella Silva,Feminino,30,Divinópolis,Minas Gerais,Sudeste
27929,Maria Cecília Mendonça,Feminino,41,Belo Horizonte,Minas Gerais,Sudeste
27930,Gustavo Henrique Costa,Masculino,20,Recife,Pernambuco,Nordeste
27931,Vinicius Abreu,Masculino,48,Belém,Pará,Norte
27932,Natália Pinto,Feminino,47,Vitória,Espírito Santo,Sudeste
27933,Davi Lucas Guerra,Masculino,35,São Bernardo do Campo,São Paulo,Sudeste
27934,Maria Julia Abreu,Feminino,42,Colombo,Paraná,Sul
27935,Laura Albuquerque,Feminino,31,Duque de Caxias,Rio de Janeiro,Sudeste
27936,Liz da Cunha,Feminino,25,Rio de Janeiro,Rio de Janeiro,Sudeste
27937,Rafael Freitas,Masculino,49,Recife,Pernambuco,Nordeste
27938,Amanda Caldeira,Feminino,46,Jacareí,São Paulo,Sudeste
27939,Rafael Dias,Masculino,42,São Paulo,São Paulo,Sudeste
27940,Anthony Gabriel Farias,Masculino,18,Petrolina,Pernambuco,Nordeste
27941,Noah Rocha,Masculino,34,Salvador,Bahia,Nordeste
27942,Maria Júlia Ferreira,Feminino,52,Palmas,Tocantins,Norte
27943,Lorenzo Moreira,Masculino,40,Belo Horizonte,Minas Gerais,Sudeste
27944,Ana Carolina Ramos,Feminino,34,São José do Rio Preto,São Paulo,Sudeste
27945,Maria Laura Duarte,Feminino,34,São Paulo,São Paulo,Sudeste
27946,Vitor Gonçalves,Masculino,34,São Paulo,São Paulo,Sudeste
27947,Sara Vieira,Feminino,18,Niterói,Rio de Janeiro,Sudeste
27948,Davi Luiz Castro,Masculino,38,Jaboatão dos Guararapes,Pernambuco,Nordeste
27949,Gabriela Cavalcante,Feminino,18,Francisco Morato,São Paulo,Sudeste
27950,João Vitor Cirino,Masculino,40,Campinas,São Paulo,Sudeste
27951,Ana Cecília da Cunha,Feminino,19,São Gonçalo,Rio de Janeiro,Sudeste
27952,Isabella Almeida,Feminino,36,Brasília,Distrito Federal,Centro-Oeste
27953,Ana Liz Guerra,Feminino,32,Natal,Rio Grande do Norte,Nordeste
27954,Isabella Sales,Feminino,23,Guarulhos,São Paulo,Sudeste
27955,Benício Oliveira,Masculino,18,Salvador,Bahia,Nordeste
27956,Bella Andrade,Feminino,29,Salvador,Bahia,Nordeste
27957,Paulo Nunes,Masculino,34,Juazeiro do Norte,Ceará,Nordeste
27958,Olivia Brito,Feminino,40,São João de Meriti,Rio de Janeiro,Sudeste
27959,Isadora Garcia,Feminino,43,Marabá,Pará,Norte
27960,Isaque Fernandes,Masculino,36,Rio de Janeiro,Rio de Janeiro,Sudeste
27961,Anna Liz Teixeira,Feminino,24,Várzea Grande,Mato Grosso,Centro-Oeste
27962,Ayla da Rosa,Feminino,49,Taboão da Serra,São Paulo,Sudeste
27963,Diogo Aragão,Masculino,36,Nova Iguaçu,Rio de Janeiro,Sudeste
27964,Eduardo Novaes,Masculino,30,Cuiabá,Mato Grosso,Centro-Oeste
27965,Miguel Caldeira,Masculino,35,Carapicuíba,São Paulo,Sudeste
27966,Catarina Casa Grande,Feminino,46,Volta Redonda,Rio de Janeiro,Sudeste
27967,Helena Castro,Feminino,50,Curitiba,Paraná,Sul
27968,Yuri Jesus,Masculino,32,Mogi das Cruzes,São Paulo,Sudeste
27969,Dante da Mata,Masculino,55,Cascavel,Paraná,Sul
27970,Agatha Silva,Feminino,45,Campo Grande,Mato Grosso do Sul,Centro-Oeste
27971,Caroline Porto,Feminino,28,Anápolis,Goiás,Centro-Oeste
27972,João Pedro Farias,Masculino,39,Diadema,São Paulo,Sudeste
27973,Kaique Carvalho,Masculino,28,Belford Roxo,Rio de Janeiro,Sudeste
27974,Clara da Luz,Feminino,40,São Carlos,São Paulo,Sudeste
27975,Daniela Cavalcante,Feminino,38,Rio de Janeiro,Rio de Janeiro,Sudeste
27976,João Pedro da Costa,Masculino,32,Goiânia,Goiás,Centro-Oeste
27977,Antônio Cassiano,Masculino,51,Novo Hamburgo,Rio Grande do Sul,Sul
27978,Igor Sales,Masculino,36,Juazeiro do Norte,Ceará,Nordeste
27979,Caroline Vasconcelos,Feminino,64,Aracaju,Sergipe,Nordeste
27980,Benjamin Albuquerque,Masculino,29,Fortaleza,Ceará,Nordeste
27981,Apollo Brito,Masculino,40,Brasília,Distrito Federal,Centro-Oeste
27982,Esther Cardoso,Feminino,43,Montes Claros,Minas Gerais,Sudeste
27983,Melissa Moura,Feminino,26,Salvador,Bahia,Nordeste
27984,Eloá Nogueira,Feminino,30,Campo Grande,Mato Grosso do Sul,Centro-Oeste
27985,Elisa da Luz,Feminino,32,Campinas,São Paulo,Sudeste
27986,Isabela Farias,Feminino,37,Jacareí,São Paulo,Sudeste
27987,Bento Ramos,Masculino,33,São Paulo,São Paulo,Sudeste
27988,Rebeca Nunes,Feminino,44,Colombo,Paraná,Sul
27989,Aylla Silva,Feminino,26,São Paulo,São Paulo,Sudeste
27990,Isabel Farias,Feminino,33,Castanhal,Pará,Norte
27991,Ian Teixeira,Masculino,35,Belém,Pará,Norte
27992,Elisa Pereira,Feminino,24,Recife,Pernambuco,Nordeste
27993,Lorenzo Garcia,Masculino,40,Ribeirão das Neves,Minas Gerais,Sudeste
27994,Danilo Porto,Masculino,39,Teresópolis,Rio de Janeiro,Sudeste
27995,Ryan Jesus,Masculino,39,São Paulo,São Paulo,Sudeste
27996,Ester Pastor,Feminino,41,Campos dos Goytacazes,Rio de Janeiro,Sudeste
27997,Lara Sousa,Feminino,35,Londrina,Paraná,Sul
27998,Valentim da Mota,Masculino,41,Brasília,Distrito Federal,Centro-Oeste
27999,Maria Luísa Sousa,Feminino,38,Uberlândia,Minas Gerais,Sudeste
28000,Raquel Garcia,Feminino,21,Fortaleza,Ceará,Nordeste
28001,Laura Araújo,Feminino,23,Viamão,Rio Grande do Sul,Sul
28002,Vitor Gabriel Sá,Masculino,50,Manaus,Amazonas,Norte
28003,Mirella Marques,Feminino,18,Linhares,Espírito Santo,Sudeste
28004,Luiz Miguel Cunha,Masculino,35,Juiz de Fora,Minas Gerais,Sudeste
28005,Marcos Vinicius Azevedo,Masculino,39,São Leopoldo,Rio Grande do Sul,Sul
28006,Kamilly Abreu,Feminino,39,Santo André,São Paulo,Sudeste
28007,Esther Abreu,Feminino,37,Barreiras,Bahia,Nordeste
28008,Ravi Lucca Aparecida,Masculino,56,São Paulo,São Paulo,Sudeste
28009,Ana Júlia Gonçalves,Feminino,41,Caxias do Sul,Rio Grande do Sul,Sul
28010,Joaquim da Costa,Masculino,32,Uberlândia,Minas Gerais,Sudeste
28011,Maria Flor Araújo,Feminino,50,São Luís,Maranhão,Nordeste
28012,Carolina Mendonça,Feminino,35,Rio de Janeiro,Rio de Janeiro,Sudeste
28013,Esther Campos,Feminino,40,São Paulo,São Paulo,Sudeste
28014,Lucas Gabriel Lima,Masculino,38,São Paulo,São Paulo,Sudeste
28015,Olivia Silveira,Feminino,50,Campinas,São Paulo,Sudeste
28016,Enrico Leão,Masculino,36,Caruaru,Pernambuco,Nordeste
28017,Ana Lívia Mendonça,Feminino,34,Porto Velho,Rondônia,Norte
28018,Fernanda Lima,Feminino,42,São Vicente,São Paulo,Sudeste
28019,Francisco Pastor,Masculino,45,São Paulo,São Paulo,Sudeste
28020,Diogo da Rocha,Masculino,50,Florianópolis,Santa Catarina,Sul
28021,Lorenzo Peixoto,Masculino,40,São Paulo,São Paulo,Sudeste
28022,Yago Oliveira,Masculino,45,Boa Vista,Roraima,Norte
28023,Ravy Santos,Masculino,46,Rio de Janeiro,Rio de Janeiro,Sudeste
28024,Milena Marques,Feminino,35,São Bernardo do Campo,São Paulo,Sudeste
28025,Gael Henrique Nogueira,Masculino,34,Marabá,Pará,Norte
28026,Emilly Sales,Feminino,29,São Paulo,São Paulo,Sudeste
28027,Letícia Correia,Feminino,27,Maceió,Alagoas,Nordeste
28028,Sarah Cassiano,Feminino,26,Belo Horizonte,Minas Gerais,Sudeste
28029,Ana Luiza da Mota,Feminino,26,Salvador,Bahia,Nordeste
28030,Marina Cavalcante,Feminino,39,João Pessoa,Paraíba,Nordeste
28031,Emanuel Cavalcante,Masculino,18,São Paulo,São Paulo,Sudeste
28032,Francisco Castro,Masculino,46,São Paulo,São Paulo,Sudeste
28033,Vinícius Câmara,Masculino,33,Ferraz de Vasconcelos,São Paulo,Sudeste
28034,Gael Henrique Moreira,Masculino,33,Florianópolis,Santa Catarina,Sul
28035,Bryan Costa,Masculino,34,Recife,Pernambuco,Nordeste
28036,Theodoro Duarte,Masculino,41,Natal,Rio Grande do Norte,Nordeste
28037,Emanuelly Silveira,Feminino,43,Juiz de Fora,Minas Gerais,Sudeste
28038,Enrico Cunha,Masculino,20,Rio de Janeiro,Rio de Janeiro,Sudeste
28039,Lucca Peixoto,Masculino,42,Guarulhos,São Paulo,Sudeste
28040,Ana Gomes,Feminino,32,Aracaju,Sergipe,Nordeste
28041,Diogo Mendonça,Masculino,29,Joinville,Santa Catarina,Sul
28042,Ana Vargas,Feminino,19,Salvador,Bahia,Nordeste
28043,Lavínia Aparecida,Feminino,20,Fortaleza,Ceará,Nordeste
28044,Aylla da Mota,Feminino,27,Fortaleza,Ceará,Nordeste
28045,Letícia Barbosa,Feminino,33,Maceió,Alagoas,Nordeste
28046,Enzo Gabriel das Neves,Masculino,25,Rio de Janeiro,Rio de Janeiro,Sudeste
28047,Lucca Castro,Masculino,50,Brasília,Distrito Federal,Centro-Oeste
28048,Ester Pastor,Feminino,20,Rio Verde,Goiás,Centro-Oeste
28049,Daniela da Cunha,Feminino,30,Mesquita,Rio de Janeiro,Sudeste
28050,Léo Gomes,Masculino,45,Belo Horizonte,Minas Gerais,Sudeste
28051,Melina Rocha,Feminino,41,Maringá,Paraná,Sul
28052,Apollo Moreira,Masculino,23,Camaçari,Bahia,Nordeste
28053,Henry Oliveira,Masculino,46,São Paulo,São Paulo,Sudeste
28054,Ian Sampaio,Masculino,43,Belo Horizonte,Minas Gerais,Sudeste
28055,Luiz Fernando Andrade,Masculino,32,Maringá,Paraná,Sul
28056,Lara Leão,Feminino,23,São Vicente,São Paulo,Sudeste
28057,Emanuel Sales,Masculino,19,Cabo de Santo Agostinho,Pernambuco,Nordeste
28058,Esther Costa,Feminino,30,Osasco,São Paulo,Sudeste
28059,Raul da Mota,Masculino,27,Porto Velho,Rondônia,Norte
28060,Brenda Fogaça,Feminino,49,Suzano,São Paulo,Sudeste
28061,Gael Henrique Fernandes,Masculino,34,Maceió,Alagoas,Nordeste
28062,Isabel Costela,Feminino,43,Florianópolis,Santa Catarina,Sul
28063,Stephany Machado,Feminino,35,Contagem,Minas Gerais,Sudeste
28064,Sophia Ramos,Feminino,28,Rio de Janeiro,Rio de Janeiro,Sudeste
28065,Luiz Otávio Viana,Masculino,40,Porto Alegre,Rio Grande do Sul,Sul
28066,Anna Liz Siqueira,Feminino,25,Londrina,Paraná,Sul
28067,Antônio Fernandes,Masculino,51,Curitiba,Paraná,Sul
28068,Isabelly Teixeira,Feminino,27,Rio de Janeiro,Rio de Janeiro,Sudeste
28069,Arthur Gabriel Pacheco,Masculino,53,Fortaleza,Ceará,Nordeste
28070,João Felipe Fernandes,Masculino,51,São Paulo,São Paulo,Sudeste
28071,Rodrigo Fonseca,Masculino,44,São José,Santa Catarina,Sul
28072,Luiz Felipe Araújo,Masculino,41,Petrolina,Pernambuco,Nordeste
28073,Sophia Sampaio,Feminino,43,Salvador,Bahia,Nordeste
28074,Francisco Ferreira,Masculino,33,Brasília,Distrito Federal,Centro-Oeste
28075,Pietra Cardoso,Feminino,39,Piracicaba,São Paulo,Sudeste
28076,Henry Gabriel Cirino,Masculino,41,Nova Iguaçu,Rio de Janeiro,Sudeste
28077,Gabriel Albuquerque,Masculino,33,Rio de Janeiro,Rio de Janeiro,Sudeste
28078,André Mendes,Masculino,35,Cuiabá,Mato Grosso,Centro-Oeste
28079,André Novais,Masculino,41,Campinas,São Paulo,Sudeste
28080,Otto Azevedo,Masculino,30,São Paulo,São Paulo,Sudeste
28081,Maya Pereira,Feminino,43,Uberlândia,Minas Gerais,Sudeste
28082,Kevin Montenegro,Masculino,33,Belo Horizonte,Minas Gerais,Sudeste
28083,Letícia Gonçalves,Feminino,38,Uberaba,Minas Gerais,Sudeste
28084,Mirella da Paz,Feminino,32,Chapecó,Santa Catarina,Sul
28085,Nina Silveira,Feminino,50,Rio de Janeiro,Rio de Janeiro,Sudeste
28086,Luiz Fernando Cavalcante,Masculino,23,Recife,Pernambuco,Nordeste
28087,Carlos Eduardo da Mata,Masculino,18,Fortaleza,Ceará,Nordeste
28088,Yan da Cruz,Masculino,45,São Bernardo do Campo,São Paulo,Sudeste
28089,Maria Clara Ramos,Feminino,46,Recife,Pernambuco,Nordeste
28090,Mateus Fonseca,Masculino,42,Ananindeua,Pará,Norte
28091,Ana Cecília Novais,Feminino,34,Canoas,Rio Grande do Sul,Sul
28092,Mateus Oliveira,Masculino,32,São Paulo,São Paulo,Sudeste
28093,Catarina Rios,Feminino,33,Natal,Rio Grande do Norte,Nordeste
28094,Davi Miguel Marques,Masculino,44,Olinda,Pernambuco,Nordeste
28095,Agatha Souza,Feminino,42,Lauro de Freitas,Bahia,Nordeste
28096,Erick Farias,Masculino,25,Petrolina,Pernambuco,Nordeste
28097,Caroline Rocha,Feminino,40,São José dos Campos,São Paulo,Sudeste
28098,Léo Porto,Masculino,22,Nova Iguaçu,Rio de Janeiro,Sudeste
28099,Julia Pires,Feminino,28,Salvador,Bahia,Nordeste
28100,Cauã Vieira,Masculino,18,São Bernardo do Campo,São Paulo,Sudeste
28101,Daniel Souza,Masculino,47,Arapiraca,Alagoas,Nordeste
28102,Ana Liz Sá,Feminino,25,Taubaté,São Paulo,Sudeste
28103,Léo Fogaça,Masculino,20,Brasília,Distrito Federal,Centro-Oeste
28104,Noah Cavalcanti,Masculino,27,Uberlândia,Minas Gerais,Sudeste
